@relation 'generators.RandomRBFGenerator -a 20'

@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute class {class1,class2}

@data
0.313115,0.724606,0.69738,0.689248,-0.00515,0.656407,0.729481,-0.027416,0.623806,-0.032001,0.74708,0.123339,0.807746,0.766865,0.731816,-0.023311,0.079324,0.990098,0.423636,0.636128,class1
0.313662,0.096019,0.693051,0.454074,0.485422,0.355862,-0.019069,0.859708,0.849243,0.712514,0.35913,0.209634,0.846111,0.880584,0.875368,0.364081,0.288411,0.683829,0.86959,0.413848,class2
0.152262,0.571825,0.719868,0.155891,0.88698,0.863982,0.408184,-0.058437,0.283505,0.310919,0.763556,-0.048561,-0.05511,0.683662,0.338857,0.085062,0.577616,0.603437,0.309686,1.071523,class1
0.257902,0.629399,0.148789,0.38888,-0.07734,-0.025411,0.326325,0.026476,0.422384,0.903563,0.90901,1.004751,0.774377,0.715715,0.056297,0.768503,0.309053,0.796669,0.311516,0.311957,class1
0.174492,0.680722,0.610301,0.729574,0.067178,0.674297,0.712389,0.002596,0.525076,0.04758,0.785388,0.120619,0.817958,0.74929,0.852552,0.104152,0.187734,0.969057,0.311884,0.555917,class1
0.125479,0.382348,0.283555,0.010257,0.710242,0.22601,0.042321,0.366993,0.262019,0.094932,0.464821,0.447823,0.015019,0.564453,0.83926,0.357955,0.536878,0.494869,0.045345,0.614164,class1
0.934156,0.610321,0.430968,0.025432,0.743657,0.200918,-0.028938,0.708873,0.384239,0.33683,1.022042,0.163108,0.186264,0.930914,0.294073,1.142952,0.948054,0.29018,0.396868,0.349726,class2
0.468753,0.482327,0.795103,0.836196,0.891032,0.344923,0.914057,0.777462,0.599665,0.319926,0.828967,0.98952,0.116345,0.385414,0.082766,0.456876,0.898188,0.312315,0.116146,0.494938,class1
0.199552,0.584021,0.121281,0.279645,0.08932,0.066933,0.44571,0.042062,0.507586,0.923013,0.876316,0.984969,0.809518,0.605735,0.165291,0.604497,0.43357,0.708186,0.477666,0.348154,class1
0.205089,0.593257,0.126657,0.283249,0.072412,0.0696,0.421367,0.050283,0.516789,0.923214,0.868872,0.985198,0.789087,0.62842,0.172669,0.613469,0.460766,0.722853,0.461456,0.341295,class1
0.28632,0.810845,0.852545,0.732134,0.612653,0.757877,0.971619,0.321606,0.950047,0.164021,0.260234,0.693485,1.013224,0.266198,0.923048,0.530997,0.577899,0.05421,0.85358,0.816095,class2
0.358969,0.290363,0.629953,0.104357,0.081559,0.735379,0.901976,0.634402,0.75909,0.610716,0.482473,0.578302,0.571798,-0.007041,0.135995,0.884731,0.790156,-0.014737,0.393839,0.706636,class2
0.558267,0.998055,0.797672,0.924202,0.181855,0.556436,0.537349,0.48722,0.758675,0.950631,0.122574,0.806845,0.187865,0.397495,0.344794,0.442039,0.0362,0.340104,0.661305,0.153854,class1
0.13016,0.482429,0.318094,0.919663,0.477795,0.958112,0.99505,0.972641,0.809443,0.564188,0.209132,0.954159,0.003756,0.601686,0.887397,0.638404,0.513185,0.955311,0.515386,0.406807,class1
0.931491,0.533836,0.593792,0.29196,0.821959,0.047358,0.760758,0.210495,0.384671,0.461789,0.24736,-0.013679,0.785249,0.919929,0.315104,0.080039,0.241561,0.848067,0.504336,0.295877,class1
0.37306,0.330425,0.959139,0.68172,0.365036,0.915515,0.701125,0.734965,0.222775,0.439514,0.11605,0.988351,-0.006797,1.003909,0.872551,0.670874,0.102791,0.400519,0.077267,0.543736,class1
0.471749,0.843266,0.737329,0.87112,1.002139,0.923329,0.545206,0.033444,0.211449,0.195259,0.034024,0.403435,0.252009,0.974031,0.941291,0.138134,0.528819,0.868708,0.918111,0.097044,class2
0.640188,0.467665,0.804647,0.098385,0.174507,0.368746,0.8442,0.445303,0.351407,0.404048,0.2615,0.489868,0.29065,0.574068,0.13556,1.160922,0.292245,0.13782,1.060361,0.734798,class2
-0.171624,0.436124,0.475404,0.424702,1.076737,0.443607,0.086938,0.67091,0.38375,0.084744,0.702803,-0.058718,0.348948,0.743024,0.190452,0.444828,0.206633,0.893591,0.306918,0.382552,class1
1.001969,0.505942,0.532063,0.418671,0.678206,-0.005588,0.726161,-0.009899,0.339373,0.548736,0.304324,0.040682,0.889037,1.05643,0.310986,-0.115548,0.218233,0.757487,0.544368,0.502033,class1
0.434518,0.666306,0.752332,0.340882,1.160862,0.898803,0.435947,0.582608,0.03852,0.361481,0.326518,-0.00816,0.339301,0.492949,0.025987,0.537956,0.003012,0.966866,0.95355,-0.012461,class1
0.11185,-0.075185,0.859335,0.93567,1.089371,0.33238,-0.104141,0.981537,0.452935,0.169915,0.355327,1.11028,0.804348,0.287965,0.673287,0.299331,0.617103,1.060635,0.4133,0.454566,class2
0.955405,0.193996,0.326592,0.613086,0.495648,0.274927,0.566949,0.134822,0.200999,1.038242,0.241842,0.224312,-0.054384,0.666106,0.61438,0.446526,0.733941,0.435766,0.14962,0.733799,class2
0.960464,-0.035316,0.884359,0.046429,0.408385,0.131216,0.984448,1.027068,-0.041178,0.468444,0.454041,0.70847,0.685483,0.763223,0.059568,0.895334,0.260567,0.112572,0.203422,0.318133,class1
0.205167,0.602626,0.537199,0.603272,0.726895,0.338448,0.698976,0.116354,0.571361,0.622512,0.854284,0.320672,0.3032,0.350878,0.069671,0.866264,0.055455,0.029807,0.970352,0.607347,class1
0.817636,0.947266,0.937023,0.744961,0.902541,0.681301,0.093144,0.246018,0.810382,0.444932,0.494467,0.769868,0.178779,0.772923,0.207685,0.579419,0.769706,0.849615,0.203383,0.710123,class1
0.448861,0.762448,0.65759,0.073454,-0.032412,0.919502,0.946279,0.984211,0.456513,0.18418,0.340646,0.882119,0.970954,0.512282,0.598399,-0.007024,0.824395,0.85584,0.200376,0.947314,class2
1.098134,0.465183,0.295761,0.451499,0.53688,0.273771,0.650333,0.918111,0.787714,0.734758,1.086904,0.911969,0.281668,0.723524,1.228168,0.979249,-0.097156,0.340641,0.603285,1.060241,class1
1.057155,0.309247,0.553275,0.618723,0.915826,0.333422,0.419073,0.042394,0.825332,0.381506,0.347838,0.578404,0.606536,0.359049,0.24427,0.371113,0.65084,0.275114,0.644295,0.564697,class2
0.392801,0.940376,0.361588,0.377104,0.760687,0.586359,0.575752,0.714815,0.046115,0.23603,0.180483,0.531111,0.694677,0.364202,0.461249,0.024065,0.128795,0.56276,0.480898,0.558718,class1
0.205593,0.005786,0.615796,0.653956,0.783635,0.869678,0.895983,0.539832,0.550663,0.672694,0.597959,0.36331,0.922156,0.440553,0.33907,0.494912,0.346196,0.102709,0.670457,0.361452,class2
0.370437,0.09682,0.182847,0.609291,0.728078,0.038372,0.825335,0.583263,0.555459,0.281483,0.769265,0.350749,0.26807,0.387082,0.106747,0.186056,0.767335,0.304765,0.314791,0.652203,class2
0.810342,0.945339,0.932095,0.744922,0.893815,0.681612,0.088246,0.245454,0.811472,0.434505,0.498598,0.779587,0.183891,0.781396,0.206768,0.578213,0.776922,0.857741,0.212499,0.702216,class1
1.179452,-0.04588,1.253274,0.042621,0.319132,0.536295,0.927159,1.142158,0.361354,0.729975,0.39006,0.491622,0.927828,0.640658,0.438856,0.968712,0.679127,-0.262533,0.056881,0.760035,class1
0.601422,0.059582,0.536021,0.164622,1.08623,1.183236,0.58166,0.310525,0.694891,-0.244658,0.567004,-0.086967,0.720074,0.358372,-0.224859,0.506124,0.46583,0.340415,0.585926,0.561516,class1
0.052978,0.284341,0.209271,-0.005756,0.502063,0.142683,0.29552,0.417465,0.211412,-0.043179,0.407198,0.525778,-0.191947,0.702378,0.558139,0.343165,0.473324,0.611919,-0.051546,0.570367,class1
0.393391,0.950021,0.344322,0.376234,0.777395,0.58511,0.567794,0.708299,0.041848,0.225566,0.182589,0.526948,0.695372,0.34714,0.4628,0.025632,0.129586,0.569495,0.467376,0.555359,class1
0.116093,0.025863,0.715111,0.64014,0.725698,0.9876,0.903983,0.616493,0.668978,0.659501,0.502018,0.267882,0.985199,0.507183,0.28248,0.409214,0.309451,0.043669,0.635771,0.407022,class2
0.167796,1.23076,0.881288,-0.029649,0.954734,1.048122,0.541016,0.090632,-0.292049,0.345773,0.668829,0.432094,0.002211,0.615585,0.309798,0.479596,0.927928,1.000781,0.618244,1.182003,class1
0.483827,0.770016,0.146483,0.967128,0.325157,0.27965,0.822266,0.197138,1.029962,0.665078,0.176829,0.183391,-0.071953,0.970717,0.842248,0.25461,0.338718,0.817931,0.203359,0.650971,class1
0.467221,0.842608,0.564698,0.68599,0.683247,0.727191,0.460287,0.789609,0.496497,0.182664,0.965364,0.943166,0.046811,0.22648,0.137717,0.478846,0.299499,0.234474,0.670116,0.795006,class2
0.52156,0.735146,0.159937,0.222207,0.662188,0.209384,0.440618,0.589796,0.398282,0.801958,0.638244,0.089372,0.525972,0.738633,0.087407,0.989425,0.874808,0.261044,0.522397,0.082125,class2
0.25116,0.78637,0.772068,0.34803,0.726044,0.880714,0.419822,0.170032,0.154629,0.17763,0.566624,0.101354,0.164447,0.633746,0.530519,0.029528,0.553286,0.593207,0.484873,0.904442,class1
0.744568,0.757548,1.013167,0.185117,0.535019,0.105024,0.330192,0.09392,0.039216,0.959205,0.101165,0.573755,0.225494,0.242022,0.191414,0.144678,0.204237,0.962505,0.239159,0.533333,class2
0.94101,0.131966,0.647123,0.718311,0.691532,0.292079,0.177642,0.28176,0.66393,0.424255,0.891002,0.609643,0.349262,0.141044,0.085564,0.347583,0.722126,0.508462,0.907013,0.85288,class2
0.226872,0.624118,0.489722,0.449128,0.627209,0.253981,0.803735,0.352235,0.979733,0.074755,0.492597,0.488919,-0.054013,0.196631,0.266009,0.103001,0.451421,0.802721,0.371431,0.616024,class1
0.583093,0.592401,0.97353,0.106298,0.046554,0.647227,0.632233,0.968324,0.257934,0.190909,0.142378,0.141099,0.504202,0.928866,0.17598,0.419679,0.811076,0.225992,0.951982,0.950043,class1
0.426445,0.984895,-0.017471,0.88257,0.278555,0.444535,0.564794,0.047414,0.908135,0.751133,0.38545,0.173548,0.155561,0.988001,0.66441,0.238167,0.520889,0.826864,0.451172,0.738869,class1
0.565906,0.933105,0.766257,0.235281,0.208221,0.984658,0.012179,0.915759,0.057384,0.637276,0.178655,0.077984,0.089762,0.414419,0.522984,0.033074,0.188273,0.071173,0.476295,0.017577,class2
-0.171427,0.425448,0.404547,-0.372172,1.131692,1.735521,0.582953,1.199418,-0.094298,-0.320956,0.787347,0.081118,1.499587,-0.240404,1.007186,0.396843,0.932457,1.045671,-0.044803,1.320456,class1
0.39168,0.322348,0.073818,0.070381,0.340635,0.921562,0.443499,0.937737,-0.145359,0.443701,0.928179,0.285978,0.75494,0.02363,1.035157,0.206527,0.631446,0.757664,0.473421,0.994693,class1
0.304678,0.586731,0.367849,0.972911,0.407756,0.940442,0.972672,0.96001,0.872082,0.576958,0.255213,0.919877,-0.066644,0.647788,0.93734,0.574239,0.606488,0.892661,0.44773,0.367937,class1
0.773573,0.169403,0.446467,0.461456,0.136147,0.935337,0.355052,0.581588,-0.051042,0.664835,0.695629,0.306869,0.137194,0.254176,0.343075,0.169828,0.423056,0.806127,0.034638,0.736863,class1
0.186442,0.036128,0.630673,0.63228,0.788429,0.880677,0.890741,0.524328,0.559523,0.663916,0.587168,0.355634,0.936735,0.413018,0.351621,0.498526,0.347951,0.077714,0.669592,0.364141,class2
0.074154,0.13406,0.584417,0.265823,0.025499,0.222809,0.649778,0.890582,0.088962,0.67135,0.200212,0.331112,0.919976,0.291143,0.27893,0.196492,1.01398,0.207499,0.572829,-0.001003,class2
0.249215,0.694828,0.69346,0.731291,0.131772,0.997175,0.862515,0.662076,0.352559,0.087927,0.686251,0.682055,0.713607,0.568755,0.436925,0.203364,0.241334,0.71875,0.321702,0.692124,class1
0.321059,0.483103,0.406478,0.456656,-0.046485,0.349087,0.608716,1.002518,0.279061,0.925444,0.021292,1.006112,0.315936,0.295676,0.465223,0.878578,0.124484,0.980247,0.847508,0.023945,class2
0.223721,0.494083,0.411672,1.011606,0.509774,0.973959,0.944928,0.99173,0.870677,0.61103,0.257401,0.870391,0.069832,0.534948,0.814734,0.64729,0.494197,0.896148,0.44512,0.486118,class1
0.187384,0.434824,0.410706,0.98469,0.506236,1.002163,0.954048,1.024788,0.859878,0.669429,0.19663,0.853932,0.071,0.533745,0.795235,0.594973,0.447397,0.988706,0.421175,0.530674,class1
0.957319,0.391648,0.159204,0.837962,0.630465,0.045302,0.645566,0.152454,0.728075,0.301541,0.052808,0.631008,0.817904,0.953776,0.434325,0.83496,0.309185,0.267876,0.482348,0.293924,class1
0.396971,0.53275,0.294877,1.107081,-0.075387,0.631989,0.487274,0.405531,0.718845,0.593496,0.088506,0.087962,0.509653,0.66524,0.496301,0.583175,0.030145,0.944378,0.06567,0.907848,class1
0.857797,0.186021,0.524844,0.372734,0.086852,0.869129,0.267297,0.574919,0.043434,0.645585,0.643528,0.225907,0.130394,0.302673,0.410887,0.16295,0.489083,0.864442,0.116728,0.827982,class1
0.831352,1.000852,0.87136,0.721555,0.887826,0.675961,0.144383,0.2603,0.855681,0.429908,0.472431,0.786805,0.172286,0.750512,0.241452,0.523424,0.81341,0.879094,0.252668,0.69942,class1
0.096813,0.132403,0.59194,0.241068,0.058459,0.215757,0.673793,0.901389,0.1119,0.702292,0.186909,0.337537,0.929661,0.286216,0.297587,0.19555,0.989695,0.206846,0.568584,0.018958,class2
0.568704,0.985864,0.793909,0.898597,0.193167,0.543134,0.55872,0.490246,0.76235,0.9379,0.132071,0.807873,0.165456,0.423538,0.335429,0.464844,0.040053,0.323172,0.669458,0.155719,class1
0.392699,0.597049,0.799347,0.925051,0.936568,0.295982,0.895657,0.887186,0.61811,0.328873,0.927637,1.02069,0.034769,0.355771,0.122748,0.46178,0.967769,0.398204,0.115004,0.515717,class1
0.838306,0.311079,0.142408,0.907131,0.001966,1.166604,0.403105,0.762225,0.461034,0.075638,-0.202384,0.426721,1.043565,0.422633,1.032111,-0.075779,-0.295742,0.809404,0.889823,0.624906,class2
0.418727,0.817111,0.710073,0.041205,0.014469,0.940284,0.929264,0.995264,0.508554,0.156118,0.331045,0.926998,0.97339,0.505417,0.602275,0.035366,0.847843,0.901209,0.172299,0.895361,class2
0.635884,0.59918,0.625534,0.146203,0.670409,0.241216,0.341203,0.616134,0.90706,0.321013,0.349266,0.392099,0.428307,0.838404,0.238796,0.608782,1.001826,0.567943,0.756381,0.714068,class1
-0.297659,0.280915,0.600574,-0.251575,1.004753,0.832687,0.052273,0.713141,-0.048929,0.014425,1.047549,0.115988,0.740353,0.2237,0.933519,0.427806,0.561252,0.849195,0.490928,0.993362,class1
0.623262,0.695566,0.582307,0.592097,0.314884,-0.244863,0.621466,-0.34017,-0.131408,0.981461,0.185019,0.117112,-0.176139,-0.146128,-0.290393,0.228584,0.240393,1.013041,-0.215159,0.639669,class2
0.156266,0.213839,0.497984,0.10434,0.260061,-0.036991,0.420085,1.230555,0.87944,0.341422,0.002628,0.782001,0.546483,0.585572,0.999388,0.202402,0.080123,0.136647,1.113186,0.762185,class2
0.196379,0.550789,0.024423,0.319835,0.084489,0.065876,0.403205,0.118368,0.561004,0.940197,0.914141,0.928635,0.84096,0.715874,0.255888,0.69064,0.350514,0.722279,0.393403,0.33058,class1
0.376045,0.843294,0.279184,0.967239,0.125125,0.164008,0.955161,0.468967,0.914668,0.172117,0.738021,0.482169,0.299838,0.191229,0.779558,0.326735,0.43503,0.645386,0.310527,0.626378,class2
0.595914,0.749935,0.693192,0.464622,0.375107,0.432502,0.862261,0.521724,0.949453,0.73341,0.327527,0.543104,0.258843,0.512168,0.574834,0.134431,0.288503,0.570975,0.056154,0.187471,class2
0.12944,0.067096,0.214563,0.098444,0.522499,0.92723,0.395186,0.696749,0.097702,0.2538,0.853627,0.194345,0.708496,0.339603,0.731885,0.330597,0.700154,0.620155,0.530667,0.899611,class1
0.822545,0.987748,0.953825,0.692229,0.856055,0.670789,0.051123,0.206303,0.780062,0.470262,0.499855,0.727481,0.171911,0.750666,0.189267,0.626321,0.775059,0.871368,0.166583,0.752744,class1
0.854017,0.184158,0.525169,0.375942,0.078997,0.864778,0.269442,0.578116,0.041077,0.645817,0.643772,0.225606,0.13179,0.296752,0.409088,0.164713,0.491669,0.868896,0.114756,0.830792,class1
0.637101,0.566513,0.602199,0.148494,0.678928,0.205269,0.352492,0.593223,0.88803,0.346336,0.326533,0.408464,0.371012,0.791467,0.236348,0.592723,0.972478,0.556816,0.772516,0.736647,class1
0.697013,0.653756,0.747556,0.452074,0.250522,0.357031,0.809358,0.582972,0.915652,0.706392,0.349959,0.580203,0.170274,0.456933,0.428659,0.200151,0.424897,0.469284,0.097678,0.141693,class2
-0.026271,0.369623,0.260141,-0.092171,0.918204,0.15682,0.243919,0.273909,0.058055,0.062852,0.699209,0.551533,-0.109091,0.569227,0.733937,0.058797,0.529941,0.610581,0.182093,0.270477,class1
0.179068,0.019805,0.639053,0.644809,0.778691,0.891822,0.8796,0.513364,0.578952,0.669023,0.582821,0.352855,0.932642,0.422858,0.361096,0.5007,0.348175,0.078269,0.684298,0.359146,class2
0.208747,0.526357,0.137763,0.281772,0.094849,0.125319,0.386856,0.034544,0.508133,0.966602,0.891862,0.962268,0.749636,0.641619,0.133993,0.562262,0.410287,0.748937,0.475666,0.275395,class1
0.475835,0.799769,0.748779,0.561223,0.884146,0.482487,1.002518,0.477138,0.720155,0.394786,0.171244,0.742349,1.020423,0.132995,1.118375,0.496438,0.319959,-0.058633,0.79938,1.001853,class2
0.13323,0.456946,0.485661,0.706285,-0.01595,0.904671,0.408335,0.490856,0.754365,0.740855,0.400116,0.024255,0.294388,-0.005727,0.137279,0.736944,0.062841,0.224932,0.125918,0.994038,class1
0.502541,0.835209,0.547174,0.662058,0.715337,0.761771,0.447082,0.811086,0.483206,0.213123,0.953513,0.910307,0.055029,0.193578,0.129723,0.492503,0.312135,0.267243,0.665119,0.777033,class2
0.776258,0.907041,0.946114,0.775181,0.877221,0.678034,0.063422,0.228202,0.812853,0.411063,0.471877,0.788782,0.19436,0.809263,0.207663,0.549929,0.765977,0.86509,0.237263,0.705679,class1
0.852514,0.08122,0.435682,0.561085,0.497495,0.398948,0.624394,0.181741,0.066218,0.949082,0.330117,0.125348,0.00532,0.745225,0.746653,0.506602,0.716911,0.303604,0.132507,0.717298,class2
0.479118,0.829926,0.716642,0.884678,0.992562,0.914619,0.544172,0.044759,0.196845,0.170867,0.019836,0.419417,0.276342,0.980003,0.925597,0.126648,0.51725,0.896248,0.933052,0.079684,class2
0.757457,0.882167,0.883956,0.727711,0.944373,0.729085,0.147557,0.300712,0.876149,0.394664,0.541323,0.810186,0.146161,0.773218,0.157836,0.538363,0.739929,0.831531,0.213206,0.70154,class1
0.682325,0.594867,0.17086,0.169188,0.516033,0.217704,0.3789,0.891418,1.113753,0.562473,0.560133,0.920595,0.029512,1.068151,1.092525,1.094906,0.107296,0.138112,0.999492,0.734676,class1
0.363632,0.393279,0.972058,0.660473,0.323893,0.92827,0.680181,0.714059,0.187837,0.446016,0.040617,0.996216,-0.006799,0.982344,0.80222,0.655314,0.067259,0.345166,0.06596,0.525917,class1
0.823867,0.51732,0.535897,0.177435,0.47811,0.326533,0.408819,0.563047,0.757184,0.311148,0.236661,0.522309,0.291344,0.68738,0.25852,0.474755,0.95199,0.70363,0.683446,0.79488,class1
0.957368,0.047655,0.079731,0.901605,0.787431,0.137415,0.703209,0.531463,0.081851,0.794589,0.557594,0.300515,0.623456,0.551831,0.170398,0.698247,1.040138,0.213618,0.588672,0.614949,class1
0.612877,0.531499,0.137486,0.562773,0.527066,0.205414,0.730538,0.777925,0.918942,0.264259,0.713553,0.737817,0.074054,0.794386,0.853519,1.168503,-0.171959,0.1415,0.946331,0.565462,class1
0.395511,0.966376,-0.089596,0.998921,0.221651,0.229547,0.602895,0.006932,0.993135,0.654926,0.201729,0.168964,0.03906,0.7323,0.605218,0.153409,0.33612,0.641082,0.223068,0.639433,class1
0.956489,0.392419,0.158635,0.83949,0.630867,0.044132,0.646493,0.1529,0.728252,0.302358,0.052292,0.629712,0.818667,0.952972,0.434537,0.834771,0.309837,0.26897,0.482371,0.29324,class1
0.343725,0.803276,-0.018967,1.011405,0.314792,0.243331,0.689553,0.138642,0.922584,0.60815,0.298843,0.163981,0.107451,0.854495,0.760433,0.195514,0.4647,0.680623,0.35176,0.627737,class1
0.189833,0.497485,0.527156,0.688524,0.033195,0.901981,0.427609,0.47097,0.827503,0.717491,0.424707,0.039899,0.319868,-0.01709,0.13377,0.801123,0.151285,0.216662,0.154773,0.982134,class1
0.772554,0.267438,0.370037,0.324553,0.73943,0.080988,0.418396,1.026283,0.908987,0.562226,0.973166,0.637478,-0.08132,0.814222,1.004674,1.061769,0.165134,0.300952,0.619329,0.7881,class1
0.10726,0.127696,0.678542,0.360072,0.072117,0.15471,0.605158,0.9603,0.130834,0.751926,0.129352,0.318391,1.030356,0.380966,0.345812,0.294141,1.093573,0.211586,0.602523,0.052006,class2
0.620102,0.627806,1.075011,0.127777,0.199813,0.94883,0.928085,0.374731,0.843604,0.730686,0.213893,0.093733,0.72974,0.766151,0.216123,0.233925,0.610092,0.25923,0.394437,0.194671,class1
-0.07497,0.180629,0.026364,-0.100571,0.782492,0.076618,0.375995,0.560015,0.401854,0.389855,0.804038,0.597028,0.012728,0.802745,0.532597,0.450338,0.704897,0.19832,-0.16002,0.575888,class1
0.314737,0.937589,0.747991,0.16418,0.686764,1.088418,0.216217,0.086911,0.043313,0.032088,0.529865,0.282093,0.154336,0.724009,0.465535,0.211767,0.522146,0.458152,0.57988,1.003992,class1
0.214168,0.092953,0.611798,0.717367,0.717731,0.816907,0.828893,0.528089,0.56251,0.713457,0.59546,0.310484,0.922033,0.370242,0.347322,0.448578,0.41056,0.013157,0.603242,0.287698,class2
0.501514,0.857731,0.754121,0.842354,0.972131,0.89609,0.574576,0.036134,0.233126,0.145656,0.000022,0.391626,0.254073,0.995207,0.964235,0.147556,0.549358,0.866307,0.906969,0.101772,class2
0.485228,0.835366,0.725063,0.88469,0.989097,0.930724,0.538158,0.037491,0.201545,0.172612,0.024222,0.405241,0.275755,0.997927,0.937482,0.115692,0.527291,0.891919,0.922943,0.073033,class2
0.197974,-0.012031,0.689194,0.006638,0.314086,0.649246,0.259331,0.441298,0.528626,0.792787,0.22425,1.093566,0.313616,0.088276,0.664228,0.454377,0.681287,0.395619,0.869992,0.158732,class2
0.470539,0.812112,0.717465,0.865951,0.98546,0.931602,0.536351,0.033477,0.198058,0.177529,0.022572,0.415556,0.28029,0.988714,0.933804,0.109697,0.505587,0.897129,0.943395,0.072614,class2
0.401194,0.541952,0.182701,0.408812,0.630052,0.640119,0.850933,0.161061,0.274079,-0.044282,0.392635,0.595581,0.62181,0.474625,0.358536,0.757006,0.958603,0.915961,0.75229,0.584746,class2
0.237807,0.014257,0.658786,0.286215,0.109289,0.574409,0.02184,0.574368,0.58185,0.674296,0.180324,0.964397,0.527896,0.241954,0.349756,0.392912,0.960551,0.171097,0.938983,0.335921,class2
